Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% Bimodal sugar 40% pdms
","Panda, Fenimore, Weiland",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/1/2019","17.02","20.00","Circular","50.00","50.00","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0000","-0.0002"
"0.0600","0.0001","-0.0002"
"0.0800","0.0004","-0.0001"
"0.1000","0.0010","-0.0001"
"0.1200","0.0016","-0.0001"
"0.1400","0.0020","-0.0001"
"0.1600","0.0023","0.0000"
"0.1800","0.0031","0.0001"
"0.2000","0.0043","0.0003"
"0.2200","0.0058","0.0005"
"0.2400","0.0071","0.0004"
"0.2600","0.0084","0.0005"
"0.2800","0.0096","0.0007"
"0.3000","0.0107","0.0009"
"0.3200","0.0118","0.0010"
"0.3400","0.0129","0.0010"
"0.3600","0.0138","0.0011"
"0.3800","0.0148","0.0012"
"0.4000","0.0159","0.0014"
"0.4200","0.0169","0.0015"
"0.4400","0.0178","0.0014"
"0.4600","0.0187","0.0012"
"0.4800","0.0198","0.0013"
"0.5000","0.0208","0.0015"
"0.5200","0.0219","0.0016"
"0.5400","0.0229","0.0017"
"0.5600","0.0239","0.0018"
"0.5800","0.0249","0.0020"
"0.6000","0.0259","0.0019"
"0.6200","0.0269","0.0021"
"0.6400","0.0280","0.0023"
"0.6600","0.0289","0.0025"
"0.6800","0.0298","0.0024"
"0.7000","0.0308","0.0024"
"0.7200","0.0319","0.0025"
"0.7400","0.0329","0.0026"
"0.7600","0.0340","0.0025"
"0.7800","0.0350","0.0027"
"0.8000","0.0360","0.0028"
"0.8200","0.0370","0.0029"
"0.8400","0.0380","0.0030"
"0.8600","0.0390","0.0031"
"0.8800","0.0399","0.0033"
"0.9000","0.0408","0.0033"
"0.9200","0.0417","0.0033"
"0.9400","0.0428","0.0033"
"0.9600","0.0439","0.0035"
"0.9800","0.0450","0.0037"
"1.0000","0.0461","0.0038"
"1.0200","0.0470","0.0039"
"1.0400","0.0479","0.0039"
"1.0600","0.0489","0.0039"
"1.0800","0.0499","0.0039"
"1.1000","0.0510","0.0039"
"1.1200","0.0519","0.0040"
"1.1400","0.0528","0.0042"
"1.1600","0.0538","0.0041"
"1.1800","0.0549","0.0042"
"1.2000","0.0560","0.0043"
"1.2200","0.0570","0.0044"
"1.2400","0.0580","0.0044"
"1.2600","0.0590","0.0046"
"1.2800","0.0599","0.0048"
"1.3000","0.0609","0.0047"
"1.3200","0.0620","0.0048"
"1.3400","0.0630","0.0048"
"1.3600","0.0639","0.0049"
"1.3800","0.0648","0.0051"
"1.4000","0.0658","0.0052"
"1.4200","0.0669","0.0052"
"1.4400","0.0679","0.0053"
"1.4600","0.0690","0.0055"
"1.4800","0.0700","0.0057"
"1.5000","0.0710","0.0057"
"1.5200","0.0719","0.0057"
"1.5400","0.0730","0.0057"
"1.5600","0.0740","0.0059"
"1.5800","0.0749","0.0061"
"1.6000","0.0758","0.0061"
"1.6200","0.0768","0.0059"
"1.6400","0.0779","0.0059"
"1.6600","0.0789","0.0061"
"1.6800","0.0800","0.0062"
"1.7000","0.0810","0.0063"
"1.7200","0.0820","0.0063"
"1.7400","0.0829","0.0066"
"1.7600","0.0839","0.0069"
"1.7800","0.0850","0.0069"
"1.8000","0.0860","0.0067"
"1.8200","0.0868","0.0068"
"1.8400","0.0877","0.0068"
"1.8600","0.0888","0.0069"
"1.8800","0.0899","0.0072"
"1.9000","0.0910","0.0072"
"1.9200","0.0920","0.0073"
"1.9400","0.0930","0.0074"
"1.9600","0.0939","0.0075"
"1.9800","0.0949","0.0075"
"2.0000","0.0960","0.0077"
"2.0200","0.0970","0.0077"
"2.0400","0.0979","0.0079"
"2.0600","0.0988","0.0078"
"2.0800","0.0998","0.0080"
"2.1000","0.1009","0.0081"
"2.1200","0.1019","0.0082"
"2.1400","0.1030","0.0082"
"2.1600","0.1041","0.0082"
"2.1800","0.1050","0.0084"
"2.2000","0.1059","0.0086"
"2.2200","0.1070","0.0086"
"2.2400","0.1080","0.0087"
"2.2600","0.1090","0.0087"
"2.2800","0.1099","0.0087"
"2.3000","0.1108","0.0088"
"2.3200","0.1119","0.0090"
"2.3400","0.1129","0.0090"
"2.3600","0.1140","0.0091"
"2.3800","0.1150","0.0091"
"2.4000","0.1161","0.0093"
"2.4200","0.1170","0.0095"
"2.4400","0.1180","0.0095"
"2.4600","0.1191","0.0095"
"2.4800","0.1200","0.0097"
"2.5000","0.1209","0.0099"
"2.5200","0.1218","0.0099"
"2.5400","0.1228","0.0099"
"2.5600","0.1239","0.0099"
"2.5800","0.1249","0.0100"
"2.6000","0.1260","0.0101"
"2.6200","0.1270","0.0102"
"2.6400","0.1280","0.0104"
"2.6600","0.1290","0.0103"
"2.6800","0.1300","0.0103"
"2.7000","0.1311","0.0104"
"2.7200","0.1320","0.0106"
"2.7400","0.1328","0.0109"
"2.7600","0.1338","0.0110"
"2.7800","0.1348","0.0110"
"2.8000","0.1359","0.0111"
"2.8200","0.1369","0.0111"
"2.8400","0.1380","0.0112"
"2.8600","0.1390","0.0112"
"2.8800","0.1399","0.0113"
"2.9000","0.1409","0.0116"
"2.9200","0.1420","0.0116"
"2.9400","0.1430","0.0117"
"2.9600","0.1439","0.0118"
"2.9800","0.1447","0.0118"
"3.0000","0.1458","0.0118"
"3.0200","0.1469","0.0120"
"3.0400","0.1479","0.0121"
"3.0600","0.1490","0.0122"
"3.0800","0.1500","0.0122"
"3.1000","0.1510","0.0124"
"3.1200","0.1520","0.0125"
"3.1400","0.1530","0.0126"
"3.1600","0.1541","0.0124"
"3.1800","0.1549","0.0122"
"3.2000","0.1558","0.0124"
"3.2200","0.1568","0.0127"
"3.2400","0.1579","0.0129"
"3.2600","0.1589","0.0130"
"3.2800","0.1600","0.0131"
"3.3000","0.1610","0.0131"
"3.3200","0.1620","0.0131"
"3.3400","0.1630","0.0131"
"3.3600","0.1640","0.0132"
"3.3800","0.1651","0.0134"
"3.4000","0.1660","0.0133"
"3.4200","0.1669","0.0136"
"3.4400","0.1678","0.0138"
"3.4600","0.1688","0.0138"
"3.4800","0.1699","0.0139"
"3.5000","0.1710","0.0139"
"3.5200","0.1720","0.0140"
"3.5400","0.1731","0.0141"
"3.5600","0.1740","0.0140"
"3.5800","0.1749","0.0142"
"3.6000","0.1760","0.0145"
"3.6200","0.1771","0.0145"
"3.6400","0.1780","0.0146"
"3.6600","0.1788","0.0147"
"3.6800","0.1798","0.0149"
"3.7000","0.1809","0.0151"
"3.7200","0.1819","0.0149"
"3.7400","0.1830","0.0149"
"3.7600","0.1840","0.0150"
"3.7800","0.1850","0.0151"
"3.8000","0.1859","0.0151"
"3.8200","0.1869","0.0152"
"3.8400","0.1880","0.0155"
"3.8600","0.1890","0.0155"
"3.8800","0.1899","0.0156"
"3.9000","0.1908","0.0157"
"3.9200","0.1918","0.0158"
"3.9400","0.1929","0.0158"
"3.9600","0.1940","0.0160"
"3.9800","0.1950","0.0161"
"4.0000","0.1960","0.0162"
"4.0200","0.1969","0.0162"
"4.0400","0.1979","0.0162"
"4.0600","0.1990","0.0162"
"4.0800","0.2000","0.0164"
"4.1000","0.2009","0.0166"
"4.1200","0.2018","0.0166"
"4.1400","0.2028","0.0167"
"4.1600","0.2039","0.0169"
"4.1800","0.2049","0.0170"
"4.2000","0.2060","0.0170"
"4.2200","0.2070","0.0170"
"4.2400","0.2080","0.0171"
"4.2600","0.2089","0.0171"
"4.2800","0.2099","0.0171"
"4.3000","0.2110","0.0172"
"4.3200","0.2120","0.0174"
"4.3400","0.2129","0.0176"
"4.3600","0.2138","0.0178"
"4.3800","0.2148","0.0179"
"4.4000","0.2159","0.0180"
"4.4200","0.2170","0.0178"
"4.4400","0.2180","0.0179"
"4.4600","0.2190","0.0181"
"4.4800","0.2199","0.0181"
"4.5000","0.2209","0.0183"
"4.5200","0.2219","0.0184"
"4.5400","0.2230","0.0184"
"4.5600","0.2240","0.0186"
"4.5800","0.2249","0.0186"
"4.6000","0.2259","0.0186"
"4.6200","0.2269","0.0186"
"4.6400","0.2280","0.0188"
"4.6600","0.2290","0.0189"
"4.6800","0.2300","0.0191"
"4.7000","0.2310","0.0192"
"4.7200","0.2319","0.0192"
"4.7400","0.2330","0.0193"
"4.7600","0.2340","0.0193"
"4.7800","0.2350","0.0193"
"4.8000","0.2358","0.0194"
"4.8200","0.2368","0.0196"
"4.8400","0.2379","0.0197"
"4.8600","0.2390","0.0198"
"4.8800","0.2400","0.0198"
"4.9000","0.2410","0.0200"
"4.9200","0.2420","0.0201"
"4.9400","0.2430","0.0202"
"4.9600","0.2439","0.0201"
"4.9800","0.2450","0.0203"
"5.0000","0.2460","0.0205"
"5.0200","0.2469","0.0205"
"5.0400","0.2478","0.0206"
"5.0600","0.2488","0.0207"
"5.0800","0.2499","0.0208"
"5.1000","0.2509","0.0209"
"5.1200","0.2520","0.0211"
"5.1400","0.2530","0.0212"
"5.1600","0.2540","0.0213"
"5.1800","0.2549","0.0213"
"5.2000","0.2559","0.0214"
"5.2200","0.2570","0.0215"
"5.2400","0.2580","0.0216"
"5.2600","0.2589","0.0215"
"5.2800","0.2598","0.0216"
"5.3000","0.2609","0.0217"
"5.3200","0.2619","0.0218"
"5.3400","0.2630","0.0219"
"5.3600","0.2640","0.0220"
"5.3800","0.2650","0.0221"
"5.4000","0.2660","0.0221"
"5.4200","0.2669","0.0221"
"5.4400","0.2680","0.0224"
"5.4600","0.2690","0.0227"
"5.4800","0.2699","0.0229"
"5.5000","0.2708","0.0228"
"5.5200","0.2718","0.0228"
"5.5400","0.2729","0.0230"
"5.5600","0.2739","0.0231"
"5.5800","0.2750","0.0231"
"5.6000","0.2760","0.0229"
"5.6200","0.2770","0.0230"
"5.6400","0.2780","0.0234"
"5.6600","0.2790","0.0235"
"5.6800","0.2800","0.0235"
"5.7000","0.2809","0.0235"
"5.7200","0.2818","0.0236"
"5.7400","0.2828","0.0236"
"5.7600","0.2838","0.0236"
"5.7800","0.2850","0.0238"
"5.8000","0.2860","0.0239"
"5.8200","0.2871","0.0239"
"5.8400","0.2881","0.0242"
"5.8600","0.2890","0.0244"
"5.8800","0.2899","0.0243"
"5.9000","0.2910","0.0244"
"5.9200","0.2921","0.0247"
"5.9400","0.2930","0.0247"
"5.9600","0.2938","0.0248"
"5.9800","0.2948","0.0248"
"6.0000","0.2959","0.0248"
