Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/1/2019","26.11","20.00","Circular","50.00","50.00","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0001"
"0.0200","0.0000","0.0000"
"0.0400","0.0000","0.0000"
"0.0600","0.0001","0.0000"
"0.0800","0.0004","0.0001"
"0.1000","0.0009","-0.0001"
"0.1200","0.0015","0.0000"
"0.1400","0.0019","0.0000"
"0.1600","0.0021","0.0000"
"0.1800","0.0028","0.0001"
"0.2000","0.0040","0.0001"
"0.2200","0.0054","0.0000"
"0.2400","0.0069","-0.0001"
"0.2600","0.0083","0.0000"
"0.2800","0.0094","0.0001"
"0.3000","0.0105","0.0002"
"0.3200","0.0116","0.0002"
"0.3400","0.0127","0.0000"
"0.3600","0.0137","0.0000"
"0.3800","0.0148","-0.0001"
"0.4000","0.0158","-0.0001"
"0.4200","0.0168","0.0001"
"0.4400","0.0178","-0.0001"
"0.4600","0.0189","-0.0001"
"0.4800","0.0199","-0.0001"
"0.5000","0.0207","0.0000"
"0.5200","0.0216","0.0002"
"0.5400","0.0227","0.0000"
"0.5600","0.0237","-0.0001"
"0.5800","0.0248","-0.0002"
"0.6000","0.0258","-0.0001"
"0.6200","0.0269","-0.0001"
"0.6400","0.0278","0.0001"
"0.6600","0.0288","0.0002"
"0.6800","0.0298","0.0002"
"0.7000","0.0309","0.0001"
"0.7200","0.0318","0.0003"
"0.7400","0.0326","0.0003"
"0.7600","0.0336","0.0002"
"0.7800","0.0347","0.0002"
"0.8000","0.0357","0.0002"
"0.8200","0.0368","0.0001"
"0.8400","0.0378","0.0001"
"0.8600","0.0388","0.0001"
"0.8800","0.0398","0.0002"
"0.9000","0.0408","0.0002"
"0.9200","0.0419","0.0003"
"0.9400","0.0428","0.0003"
"0.9600","0.0437","0.0004"
"0.9800","0.0446","0.0004"
"1.0000","0.0457","0.0004"
"1.0200","0.0468","0.0004"
"1.0400","0.0478","0.0002"
"1.0600","0.0489","0.0001"
"1.0800","0.0499","0.0002"
"1.1000","0.0508","0.0003"
"1.1200","0.0518","0.0003"
"1.1400","0.0529","0.0005"
"1.1600","0.0539","0.0007"
"1.1800","0.0548","0.0006"
"1.2000","0.0557","0.0005"
"1.2200","0.0567","0.0005"
"1.2400","0.0578","0.0005"
"1.2600","0.0588","0.0005"
"1.2800","0.0599","0.0005"
"1.3000","0.0609","0.0007"
"1.3200","0.0619","0.0007"
"1.3400","0.0628","0.0007"
"1.3600","0.0638","0.0007"
"1.3800","0.0649","0.0008"
"1.4000","0.0659","0.0010"
"1.4200","0.0668","0.0008"
"1.4400","0.0677","0.0009"
"1.4600","0.0687","0.0009"
"1.4800","0.0698","0.0009"
"1.5000","0.0708","0.0010"
"1.5200","0.0719","0.0010"
"1.5400","0.0729","0.0010"
"1.5600","0.0739","0.0008"
"1.5800","0.0748","0.0008"
"1.6000","0.0759","0.0007"
"1.6200","0.0769","0.0008"
