Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% AP 40% PDMS - LB, Bd, JM","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/1/2019","13.18","18.65","Circular","40.57","40.57","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","-0.0001"
"0.0400","0.0000","0.0001"
"0.0600","0.0003","0.0001"
"0.0800","0.0009","0.0001"
"0.1000","0.0015","0.0001"
"0.1200","0.0017","0.0001"
"0.1400","0.0020","0.0000"
"0.1600","0.0027","0.0000"
"0.1800","0.0040","-0.0001"
"0.2000","0.0055","0.0000"
"0.2200","0.0069","0.0000"
"0.2400","0.0083","-0.0001"
"0.2600","0.0095","0.0000"
"0.2800","0.0107","0.0003"
"0.3000","0.0118","0.0001"
"0.3200","0.0128","0.0000"
"0.3400","0.0138","0.0000"
"0.3600","0.0148","0.0001"
"0.3800","0.0159","0.0000"
"0.4000","0.0168","0.0001"
"0.4200","0.0176","0.0002"
"0.4400","0.0186","0.0002"
"0.4600","0.0197","0.0002"
"0.4800","0.0208","0.0003"
"0.5000","0.0218","0.0003"
"0.5200","0.0229","0.0003"
"0.5400","0.0239","0.0003"
"0.5600","0.0248","0.0002"
"0.5800","0.0259","0.0002"
"0.6000","0.0269","0.0002"
"0.6200","0.0278","0.0003"
"0.6400","0.0286","0.0001"
"0.6600","0.0296","0.0001"
"0.6800","0.0307","0.0001"
"0.7000","0.0318","0.0002"
"0.7200","0.0328","0.0003"
"0.7400","0.0339","0.0001"
"0.7600","0.0349","0.0001"
"0.7800","0.0358","0.0001"
"0.8000","0.0368","0.0002"
"0.8200","0.0378","0.0004"
"0.8400","0.0388","0.0004"
"0.8600","0.0397","0.0003"
"0.8800","0.0406","0.0001"
"0.9000","0.0416","0.0003"
"0.9200","0.0427","0.0004"
"0.9400","0.0438","0.0004"
"0.9600","0.0448","0.0004"
"0.9800","0.0459","0.0005"
"1.0000","0.0469","0.0006"
"1.0200","0.0478","0.0005"
"1.0400","0.0488","0.0005"
"1.0600","0.0499","0.0005"
"1.0800","0.0509","0.0005"
"1.1000","0.0517","0.0006"
"1.1200","0.0527","0.0006"
"1.1400","0.0537","0.0004"
"1.1600","0.0548","0.0005"
"1.1800","0.0558","0.0005"
"1.2000","0.0568","0.0004"
"1.2200","0.0579","0.0005"
"1.2400","0.0588","0.0004"
"1.2600","0.0598","0.0004"
"1.2800","0.0609","0.0005"
"1.3000","0.0620","0.0005"
"1.3200","0.0628","0.0005"
"1.3400","0.0637","0.0005"
"1.3600","0.0647","0.0006"
"1.3800","0.0658","0.0006"
"1.4000","0.0669","0.0004"
"1.4200","0.0679","0.0002"
"1.4400","0.0689","0.0004"
"1.4600","0.0699","0.0004"
"1.4800","0.0708","0.0005"
"1.5000","0.0718","0.0005"
"1.5200","0.0729","0.0003"
"1.5400","0.0739","0.0004"
"1.5600","0.0748","0.0006"
"1.5800","0.0757","0.0006"
"1.6000","0.0768","0.0007"
"1.6200","0.0778","0.0007"
"1.6400","0.0789","0.0005"
"1.6600","0.0799","0.0007"
"1.6800","0.0809","0.0006"
"1.7000","0.0818","0.0006"
"1.7200","0.0828","0.0005"
"1.7400","0.0838","0.0006"
"1.7600","0.0849","0.0007"
"1.7800","0.0858","0.0006"
"1.8000","0.0867","0.0005"
"1.8200","0.0877","0.0005"
"1.8400","0.0888","0.0006"
"1.8600","0.0898","0.0006"
"1.8800","0.0909","0.0007"
"1.9000","0.0919","0.0007"
"1.9200","0.0928","0.0007"
"1.9400","0.0938","0.0010"
"1.9600","0.0948","0.0008"
"1.9800","0.0959","0.0008"
"2.0000","0.0969","0.0007"
"2.0200","0.0977","0.0008"
"2.0400","0.0987","0.0008"
"2.0600","0.0997","0.0007"
"2.0800","0.1008","0.0007"
"2.1000","0.1018","0.0007"
"2.1200","0.1029","0.0007"
"2.1400","0.1039","0.0007"
"2.1600","0.1048","0.0008"
"2.1800","0.1058","0.0010"
"2.2000","0.1069","0.0006"
"2.2200","0.1079","0.0006"
"2.2400","0.1088","0.0008"
"2.2600","0.1097","0.0007"
"2.2800","0.1107","0.0007"
"2.3000","0.1118","0.0007"
"2.3200","0.1128","0.0007"
"2.3400","0.1139","0.0009"
"2.3600","0.1149","0.0009"
"2.3800","0.1159","0.0009"
"2.4000","0.1168","0.0009"
"2.4200","0.1178","0.0008"
"2.4400","0.1189","0.0009"
"2.4600","0.1199","0.0011"
"2.4800","0.1208","0.0010"
"2.5000","0.1217","0.0008"
"2.5200","0.1228","0.0008"
"2.5400","0.1238","0.0009"
"2.5600","0.1248","0.0009"
"2.5800","0.1259","0.0009"
"2.6000","0.1269","0.0010"
"2.6200","0.1278","0.0011"
"2.6400","0.1288","0.0010"
"2.6600","0.1299","0.0010"
"2.6800","0.1309","0.0012"
"2.7000","0.1318","0.0010"
"2.7200","0.1327","0.0010"
"2.7400","0.1338","0.0013"
"2.7600","0.1348","0.0012"
"2.7800","0.1359","0.0010"
"2.8000","0.1369","0.0009"
"2.8200","0.1379","0.0009"
"2.8400","0.1389","0.0009"
"2.8600","0.1398","0.0010"
"2.8800","0.1408","0.0010"
"2.9000","0.1419","0.0011"
"2.9200","0.1428","0.0011"
"2.9400","0.1437","0.0011"
"2.9600","0.1447","0.0011"
"2.9800","0.1457","0.0011"
"3.0000","0.1468","0.0011"
"3.0200","0.1479","0.0011"
"3.0400","0.1489","0.0012"
"3.0600","0.1499","0.0012"
"3.0800","0.1508","0.0012"
"3.1000","0.1518","0.0011"
"3.1200","0.1529","0.0012"
"3.1400","0.1539","0.0012"
"3.1600","0.1548","0.0012"
"3.1800","0.1557","0.0011"
"3.2000","0.1567","0.0012"
"3.2200","0.1578","0.0013"
"3.2400","0.1588","0.0012"
"3.2600","0.1599","0.0014"
"3.2800","0.1609","0.0014"
"3.3000","0.1618","0.0012"
"3.3200","0.1628","0.0011"
"3.3400","0.1638","0.0012"
"3.3600","0.1649","0.0013"
"3.3800","0.1658","0.0014"
"3.4000","0.1667","0.0014"
"3.4200","0.1676","0.0014"
"3.4400","0.1687","0.0012"
"3.4600","0.1698","0.0011"
"3.4800","0.1709","0.0011"
"3.5000","0.1719","0.0012"
"3.5200","0.1729","0.0012"
"3.5400","0.1738","0.0014"
"3.5600","0.1748","0.0014"
"3.5800","0.1759","0.0013"
"3.6000","0.1768","0.0013"
"3.6200","0.1777","0.0012"
